gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100,is_hypertension
-0.63696,0.73761,-1.92,1.3231,0.65415,0.24476,0.8459,0.44916,-0.028808,0.3415,0.32251,-0.62126,-0.76874,-0.28575,-0.44152,0.51631,-0.60869,0.25355,-0.37341,1.3794,-0.85541,7.43E-05,-0.14593,2.2719,0.50569,-0.45449,-0.69472,0.15232,-0.37564,-0.36291,-0.38404,-0.59549,-0.23718,0.25652,0.98433,0.014977,0.55355,-0.2166,-1.5646,-0.15489,0.47186,0.37745,0.31279,0.032865,0.10624,-0.29061,-0.079984,0.047683,0.066002,0.42048,0.40332,0.61638,0.30792,-0.71312,0.061589,-0.4107,-0.78228,-0.81244,-3.3063,-0.043101,1.0867,0.11379,0.41487,-0.3177,0.34599,-0.17398,0.18604,0.93753,-0.85284,-0.32749,0.63959,0.79381,0.48856,-0.19146,0.50435,-0.40624,0.29374,-1.772,0.14133,-0.012093,1.1234,0.4026,0.31306,-0.96022,-1.0694,0.35785,-2.8417,0.17008,1.2202,0.97892,-0.8664,0.011122,1.2764,-0.11154,-0.038094,0.19338,0.69705,0.39305,-0.1431,-1.0549,0
-1.1138,-0.1069,0.45703,-0.16814,-1.2145,-0.24136,0.3263,-0.31441,-0.68299,-0.57558,-1.3719,1.4157,0.78629,0.52107,-2.0981,-0.41529,0.80754,-0.69734,0.40827,0.2489,0.17249,-0.36752,-0.58801,0.52606,0.57813,-0.099322,0.99741,-0.88713,0.2018,-2.3167,0.81533,-0.35984,-0.45633,0.7504,-0.062024,-0.027927,-1.7307,-2.0226,1.7018,0.46335,-1.2135,-0.84639,-1.3397,-1.4289,-0.80102,-0.58417,-0.093898,-0.48077,1.0803,0.85548,0.36484,1.2818,-1.0286,0.1237,-1.7957,-0.94533,-0.64726,-0.12645,-0.085346,0.78138,0.20313,-1.1316,-1.424,-1.2265,0.32282,0.57593,-1.095,-1.6013,0.47845,0.19825,0.47522,0.87518,0.67728,-0.22871,0.48118,0.69622,0.76321,-0.589,-0.15733,-0.49991,1.5953,-0.15247,0.060052,0.36634,-1.1377,-0.35161,-0.20646,-0.31018,-0.68737,0.42171,1.7532,-0.35337,-0.94361,-3.7273,-1.9395,-0.58078,-0.44105,-0.30474,1.3828,-0.70514,0
-0.37264,0.79428,-3.563,-0.10346,-1.0594,-0.50686,0.81318,0.63774,-1.4011,0.22105,0.1532,0.38117,0.12919,0.64422,-0.64103,0.14024,-0.21539,0.15333,-0.52014,0.75265,0.40393,1.0152,0.22191,0.39421,1.0164,0.73074,0.91435,0.9315,0.025932,1.4003,-0.14528,2.3044,1.9502,-0.42166,-0.36433,1.1809,-0.803,0.87204,1.1285,-3.0597,-2.1889,-3.3062,-0.6262,-2.0104,0.34616,-2.034,0.61435,0.97322,-0.16664,0.91322,0.13293,0.90945,2.0833,-0.51475,-0.57699,-1.6262,0.28803,0.058997,0.93266,-0.71009,-0.5786,2.2036,-1.1602,0.3112,0.43877,-0.13844,-0.09199,-0.37986,0.849,-0.4896,0.52366,-3.1674,-0.55926,0.25163,1.5528,-0.49147,-0.74246,-1.5014,0.45423,0.14704,0.90407,0.098582,-0.11565,-0.40148,0.42598,-0.81072,-0.07795,0.54205,1.2262,-0.60457,1.1291,0.72124,1.2551,-0.043339,-0.42282,-2.2779,-0.26814,-0.29935,-0.1702,0.3907,0
-0.20223,-3.0976,-0.060536,0.48429,0.21479,-1.904,-1.7332,-1.8391,-1.5666,0.20624,-1.0705,-0.36029,0.076693,-0.57165,0.88104,-1.762,-0.17457,-1.0299,-0.8409,0.41825,0.26982,0.51474,-1.6527,0.12952,-1.0748,0.46388,0.83958,0.67316,-1.6562,-2.0488,-0.50804,-0.10977,0.84046,1.1544,-0.58627,0.62217,-1.4132,0.26479,-2.4343,-1.7474,-0.96743,0.37043,-1.4637,0.23593,1.7804,-0.41506,0.52998,0.49725,0.68451,0.31141,-1.8179,0.52015,-1.725,0.25278,-0.020925,-0.43192,-1.592,-0.84824,-0.17696,1.4388,-0.41506,-0.97748,-1.0386,-0.35712,0.80367,-1.6668,-0.62715,-0.073614,0.64263,0.5961,0.4189,0.41882,1.3603,0.3415,-1.0491,1.1051,1.1187,0.47382,-0.66068,-1.444,-0.83867,-1.2322,0.59351,0.88474,-0.76405,2.1437,1.0727,0.30675,-1.3972,0.2444,3.4519,0.19196,-1.9112,1.2526,-1.7953,1.2444,-0.19911,0.51158,0.63317,-0.51032,0
-0.082174,1.2531,0.03199,-3.3372,-0.77783,1.6181,0.19126,-0.22944,-0.12487,-0.56786,1.3334,3.3685,1.1078,0.70472,-0.91606,-0.4654,-0.44937,0.27022,0.79968,-0.62391,-1.5422,-2.8455,-1.0265,1.2846,0.49791,0.4891,0.77542,1.2397,0.13976,-1.113,0.0095675,0.28851,0.69983,-1.954,-1.4696,1.5878,-1.5719,3.5781,-0.5908,0.3932,0.25653,-1.2937,1.3713,0.35182,0.36363,-0.45957,0.2046,-0.02515,0.48929,-0.92702,1.1042,0.73467,1.8451,-1.0224,0.37151,-1.165,-2.6895,-2.5334,1.1505,0.5856,0.84857,-0.61397,-0.47314,-0.20422,0.20241,-0.28735,-2.6991,-0.93686,-0.68709,0.55727,0.61096,-0.23969,-0.49991,-0.029797,-1.1291,-2.7872,-0.084941,0.24724,-0.14139,0.8408,0.69347,0.46129,-3.3692,-0.31724,1.0759,-1.4961,-0.66281,0.41551,-0.45442,-0.28478,-1.7483,0.53574,0.74308,-1.758,-0.14065,-0.38651,1.7526,0.0092015,-4.3109,-0.084046,0
-1.5323,0.56263,-0.65125,-1.2266,-1.6985,-1.0148,-0.70201,-0.53018,-0.66912,-0.020064,-0.020385,1.1285,0.33686,0.91637,-0.65786,-1.8193,-1.3478,-0.75307,-0.30907,-1.0804,-0.64427,0.15065,0.28137,-0.58974,-0.20864,-0.23937,0.4464,0.12893,0.56247,-1.3525,0.036149,-0.52543,0.78268,-1.7731,-0.59416,-0.039714,-1.4347,0.81878,-0.1092,-0.83373,-0.78889,-0.81682,0.56023,1.0398,-1.2525,0.45916,-2.4352,1.7933,-0.064754,-0.23906,0.24248,0.52915,-1.6288,0.036132,-1.2013,-0.056229,0.27982,-0.69016,-0.59133,0.023577,-1.743,0.43368,-1.3954,-0.29544,0.90495,-1.5238,-0.89002,-0.073451,0.31686,-1.1733,0.18679,0.94611,-0.27672,0.19555,0.80257,-0.57473,-0.038497,-0.7193,0.3848,0.46834,-0.35242,-0.40664,-0.22896,0.53494,0.74055,-1.2378,-0.053596,-0.70116,-0.14202,-0.15064,0.64726,0.69045,-0.82555,-0.89038,-0.35652,-0.53875,-1.3791,0.87401,0.85255,-1.3123,0
-0.13623,-0.48003,-1.3767,-0.30772,-0.082962,-0.59242,-0.6004,-0.738,-0.92093,-0.36141,-0.66597,1.4491,0.3217,-0.84489,-1.4247,-0.37396,0.56214,-0.056098,0.89758,-0.23459,-0.72264,-0.8037,-0.81216,0.44217,-0.3463,0.062621,-1.7074,-0.22228,-0.034242,-0.15578,-0.97535,-0.14043,-0.77192,-1.1065,-0.46388,1.0511,0.10116,-0.96072,-0.83483,-0.5021,-0.70982,-1.2729,0.92921,-0.6265,0.14859,0.86386,0.28364,0.81435,-0.0043919,-1.4248,-0.82842,0.75405,0.01074,1.2241,-0.68635,0.035653,1.1924,-1.4319,-0.81247,-0.2276,-0.48675,0.8897,-0.78266,0.20365,1.2358,-1.0254,-0.53254,-1.4701,0.3532,0.27996,1.2846,0.38397,0.45481,0.09329,-1.6875,-0.13127,-0.22969,0.45307,-2.2079,-0.50321,-0.46671,-1.4945,-0.65619,0.53035,0.98247,-1.2044,0.42472,0.90168,-1.626,0.094027,-2.6936,0.69891,-1.3201,0.042823,-1.2852,-3.1549,0.29955,0.47223,-0.86283,-0.031632,0
-0.11898,-2.8123,0.18832,0.45323,-0.64025,-0.44984,-1.0669,-2.1671,-0.50844,-0.52532,-1.4654,0.74438,-1.2881,0.58691,-0.18335,0.59379,-1.3242,0.23155,0.9401,-0.15481,-0.38624,0.092698,0.46797,0.68326,-0.94623,0.72905,-0.49012,0.97446,-0.047073,0.69214,0.66298,-1.0698,-0.94759,-0.38016,1.2487,-0.7371,-0.1474,-1.8554,0.58106,-0.58103,0.29903,0.32555,-0.92871,0.51283,-0.3687,0.74382,-0.27477,0.23345,-0.024661,-0.802,-0.091755,-0.10539,-0.46179,0.63635,-0.51825,-0.48062,-0.24949,0.35576,1.9948,0.99472,0.38596,0.73958,-0.46141,-0.073503,-0.22425,0.75971,-0.09449,0.63325,2.3843,-0.80806,-0.66335,0.44667,0.57809,0.82678,-0.60521,-1.1766,0.52157,-0.16751,-0.27997,0.6952,0.0081073,-1.1724,0.069023,0.46302,0.73925,-0.5665,-0.50966,-0.57767,-0.86573,-0.57509,1.6798,1.0693,-1.0012,0.16225,-0.09189,-0.24351,-0.27442,0.74578,-0.54805,0.21788,0
0.34635,0.016943,-0.3331,-0.99104,0.23378,1.3551,0.70526,0.095737,0.0064142,-0.69048,1.2238,0.55274,-1.0195,0.20995,0.46749,2.5188,-1.2515,0.34926,-0.6476,-0.56866,0.79106,1.0903,0.72292,-0.72636,1.0892,-1.7195,0.089255,-0.067777,-1.3026,0.87228,1.1154,-1.1039,-0.50266,-0.37895,0.7866,0.59929,0.4653,0.24643,-0.16431,0.62964,0.5831,1.7334,0.019506,0.10115,0.98413,-0.61652,0.49741,0.77141,-0.34626,1.4305,0.75025,-0.52542,-1.6245,0.99905,0.86962,0.68125,-0.94885,0.38381,-0.11035,-0.12441,0.24728,0.27597,-0.0068061,-1.5158,0.6312,0.7203,0.92509,-0.11404,0.35847,-0.39137,-1.3975,0.26784,-0.17931,-0.098202,-0.10135,-0.23241,-4.2273,-0.20945,0.67807,-0.0044061,-0.24465,0.94303,0.15331,0.35486,0.49907,0.82987,-0.46578,0.39482,0.36518,0.34144,0.12372,0.16268,1.0423,0.16172,0.64969,1.1109,-1.0603,-0.27277,0.66777,0.55398,0
0.60944,0.041935,-1.7193,-1.7488,0.87434,-0.64263,0.27864,-0.2094,-1.2127,-1.2041,-0.092551,-1.2174,-2.6519,0.20516,1.6054,-2.5089,0.10788,-2.2583,-0.83198,-2.0957,-0.98212,-0.1573,-1.487,2.0253,-2.3665,-3.1315,2.035,0.1732,-0.73398,0.47365,-1.9258,1.7545,0.80484,0.47673,-0.058906,0.043407,-0.018812,-1.1133,-2.729,-1.0387,-1.7058,-1.1342,0.83009,2.3166,-0.44306,1.4153,-3.9557,1.1117,-0.33674,-2.0697,-0.64025,-0.0064114,-0.25566,2.7278,-1.6548,0.96792,0.29329,1.4285,0.20243,1.2918,0.20472,1.3046,-3.0363,-3.5102,-3.3492,-0.69284,0.65415,-4.3759,1.4912,1.7146,0.65758,2.7986,-1.6705,-0.14024,1.7144,1.8753,0.99588,1.1493,-0.41981,-1.2765,-1.3967,-1.1073,1.2514,2.4152,1.0567,1.714,1.9694,1.4862,-0.11959,-0.3223,2.5844,-0.78114,-0.7712,0.1212,0.39239,-3.8069,-2.5358,0.34464,-2.4529,1.1348,0
0.64931,0.41877,-2.3531,-2.9366,0.8996,0.17638,0.61776,1.8629,-0.94337,-0.2711,-0.14167,0.32915,-2.3101,0.31148,1.1631,-0.24659,1.5164,-1.5514,0.45362,-2.1894,-1.3491,0.45954,1.597,0.47561,0.1076,-1.8415,0.42789,-0.71501,0.64917,1.5666,1.6067,2.1363,-0.33979,0.096883,1.9533,0.98975,-0.38674,0.44347,0.21627,0.055046,-1.2071,0.36239,0.99206,1.597,2.2771,1.1757,-2.4521,2.0914,0.049624,-2.7526,1.2364,1.2233,0.63227,0.75077,-1.3813,1.2389,-1.5257,0.6441,0.38112,0.94819,0.19505,1.2695,-0.55508,0.38927,-0.097783,0.98141,0.99129,-4.7859,-0.90359,-3.6723,1.5139,0.31526,-1.2058,0.075116,1.8304,-1.5779,1.5887,1.7576,-2.2934,1.6017,0.24042,-0.7762,1.3782,0.64931,0.80272,0.97971,2.0778,0.33645,-0.087645,-0.43979,1.8912,-0.40683,1.0412,-0.24762,0.86056,-0.33553,-1.3279,-0.074633,1.0464,-0.091478,0
1.1843,0.44342,1.017,1.0707,1.1616,-0.94896,0.57127,-0.26025,0.16747,0.90457,-0.24437,-0.37332,-1.9945,0.17562,-1.6333,0.14836,0.95647,1.1284,-0.26417,1.6186,-1.2062,-0.7227,0.19939,-0.089352,-0.021338,0.34589,-0.72673,-0.079187,1.5008,0.26254,0.26295,0.1193,0.55278,0.072959,0.0046361,-3.6919,0.45229,-0.26589,-2.0737,-0.83778,1.1557,-0.087145,-1.3794,-1.2688,-0.44544,0.46426,-0.0074969,-0.64362,-0.45267,0.28452,-0.17889,0.50875,0.84938,-1.2993,1.1093,-0.52462,1.2599,-0.13119,-2.0186,-0.75014,-0.59137,-0.89846,0.67707,0.79934,0.28398,-0.92765,1.747,0.90386,0.013245,-0.026693,-0.46271,0.18115,0.4946,0.12618,-0.28284,-0.59217,0.062139,0.72582,0.49692,-0.030475,0.55751,-0.59401,-0.85079,-0.47635,-1.1472,0.67196,-2.115,0.83928,-0.009754,0.35945,-0.32126,-0.78067,1.0693,1.8043,1.3004,0.13853,1.3796,0.40416,-1.3159,1.2709,0
-2.1499,0.37797,-0.66349,-0.72238,-0.4259,-0.28693,-0.15351,0.79628,-0.21485,2.0845,-0.4959,0.34743,0.13237,-0.31229,0.19688,1.3991,1.3,-0.67726,-0.23415,-0.47867,-0.14354,0.94388,-1.4443,0.76403,0.7688,0.3309,-0.35943,1.9186,-0.42442,-0.7701,-1.8868,0.7577,1.2612,0.30127,0.30631,-0.9334,0.14755,-0.49064,-0.081929,0.89773,1.4076,-1.8722,0.45945,-0.16472,-0.54547,-0.36499,-0.0012789,-0.39407,-0.091946,-0.53335,-2.5793,-0.072916,0.31342,0.20288,1.1882,-1.3763,-0.50504,-0.41095,-0.99411,0.47155,-1.1516,0.10419,0.19532,0.81959,0.13427,0.068492,-0.54523,0.34494,-1.047,0.38448,-0.57898,-0.44465,-0.1364,0.44239,0.68775,1.9434,0.40784,-0.73809,-1.6066,-1.2328,-1.0837,-1.7886,-2.0388,-0.20946,1.5434,-0.053345,-0.12265,1.932,-0.96185,-0.047396,-0.86425,1.469,-0.82835,1.0632,0.37747,0.27174,-0.74691,0.66019,0.79064,-1.2276,0
-0.61202,-1.2592,-0.9516,-1.7731,-0.6671,0.29037,-1.3034,0.12751,-1.031,-0.40464,-3.5697,0.15067,0.75735,1.2677,-0.33849,-0.40463,-1.1493,0.79792,0.6375,0.58145,-0.33439,1.4597,-0.15324,0.60299,1.8654,-0.96427,-1.0142,0.37043,0.68731,-0.65476,-0.031981,1.1483,-0.23413,-1.3743,0.42649,0.7349,-0.72469,1.5421,0.98469,-0.30976,2.2115,-0.18419,-0.72171,0.17599,0.35219,0.70439,-0.69109,0.35546,0.32174,0.91247,1.4397,-1.2582,-0.89862,0.71096,-0.91154,-0.23729,-0.14846,0.91272,-0.76984,-1.4808,-0.76374,-0.68498,-1.6489,0.62517,0.80544,0.51839,-1.0362,0.97638,-0.45266,0.27737,-1.1485,0.55549,0.12586,0.33694,0.54038,-1.3076,0.52329,1.8549,0.46873,-0.62608,-0.7643,1.8176,0.70431,-0.54035,0.41828,-1.3266,-0.72484,0.53086,1.1674,2.2092,0.5999,-0.7883,0.68071,-1.0639,-2.0447,-0.9969,-1.9151,-0.7652,-0.94451,-1.7725,0
0.38133,1.4781,-0.59654,-0.50703,1.124,0.88604,0.8224,-0.01722,-0.26472,-3.9517,-0.21667,-0.60769,0.14748,0.29309,0.46863,0.17043,2.2382,-1.6388,0.48951,-0.96417,0.19819,-0.10667,-0.0087926,0.89345,0.59395,-0.77548,0.34563,2.4103,-0.22075,1.3944,0.50753,0.67523,1.2508,-0.80189,0.24784,-0.41193,-0.70495,-0.39388,-0.09815,1.2404,-1.5634,-1.0905,1.3339,1.3601,1.3282,0.21044,0.82317,1.558,0.72178,-0.14863,0.5642,-0.42936,-0.46385,1.6389,-0.2567,0.17289,-0.60067,-0.77652,0.49284,-2.0442,0.65882,1.4516,-0.024872,1.0385,-0.66678,0.56561,-0.63614,-1.5793,1.6956,0.34451,-0.66832,0.79034,-1.1317,0.62331,0.92436,0.26105,0.057805,1.4981,-0.13418,0.83985,-0.31755,0.16064,0.70818,1.251,1.3289,0.30129,0.59248,1.0255,0.2026,1.6275,0.50655,0.0089925,0.061664,-0.26342,0.18057,-1.7483,-0.4543,0.2962,-1.6991,0.70168,0
-0.70741,0.72767,0.83477,-0.55722,-0.40111,0.1838,0.8457,0.4181,1.3314,0.73112,-2.3442,0.77893,0.18012,0.94118,0.063636,1.1718,-0.37331,0.217,1.5186,0.3586,2.2051,1.2589,0.51106,-0.73511,1.0223,-0.15038,-0.18295,-0.67139,-1.311,1.5161,0.016964,0.76705,0.43039,0.67495,0.077755,-0.38904,-0.24685,2.394,1.0412,1.5723,0.44071,0.17134,0.70427,0.41267,0.50045,1.0255,1.0303,0.24149,1.0641,-3.7742,0.094494,0.8238,-2.0822,1.2448,1.3722,0.0023781,-0.33604,0.61431,-0.82796,1.3359,1.5961,-0.19881,0.56883,1.5239,0.95168,1.2081,-0.98521,0.074981,0.14261,1.5,0.44751,1.9264,-1.406,0.25599,0.98709,0.30798,1.2875,2.2957,0.30912,-0.28269,2.7164,0.48263,0.54923,-0.19624,0.058961,-0.74973,0.069613,1.5116,-0.65569,0.9923,1.4638,-2.8371,-0.51735,0.68696,-0.51481,1.1037,-1.3522,-0.28836,0.23312,-1.6861,0
-0.26015,-0.69935,0.58611,-0.0010123,-0.2258,-0.28843,0.067972,-0.042625,-1.0906,-1.1676,-0.023145,0.70609,-1.733,0.11242,-0.81761,-0.90023,-0.92743,-0.52655,-0.51732,-0.59721,-0.17978,0.11623,0.55577,-0.033268,0.55159,-2.1256,-1.4932,0.17486,-0.35612,-0.12867,0.34526,1.2288,-2.0038,0.31748,-0.60066,0.2592,-1.5709,-0.77996,-0.5014,-0.66412,-0.060903,-0.99943,-1.5317,-0.16992,0.13427,0.91137,-0.19103,-0.21264,0.15497,-1.8929,-0.22234,0.7442,-1.3649,-0.72484,-0.26193,-0.59857,-0.34353,0.54334,-0.69983,-0.28931,0.39901,-0.083868,-0.27111,-0.017071,0.92299,-1.5693,0.42818,0.092792,0.53307,-1.8774,0.60615,-0.84121,0.83644,0.07718,0.14741,-0.42016,0.011873,0.0525,0.12752,0.75203,-1.0191,-0.78693,0.086422,0.47662,-0.6214,-0.020894,-0.32801,-0.80399,-1.1712,0.080958,0.0012661,1.0493,-1.4209,-0.0089273,1.0447,-0.27029,-0.53892,0.54621,1.6852,0.014864,0
-0.14952,0.7795,0.34559,-1.2883,0.21851,2.3525,0.29525,1.8759,-0.32842,1.0042,0.69474,0.2985,0.39839,0.19676,-0.57302,0.73909,1.89,0.37859,-0.075525,-0.068033,0.98341,1.0938,-1.2945,2.5515,0.69824,0.54219,-0.88057,1.4899,0.31296,0.37764,-0.81676,-0.44007,-0.67155,0.13553,-1.3613,0.89915,0.48272,-0.028955,-0.55781,2.0578,0.32671,-1.0356,1.0419,0.11724,-0.95431,0.28748,-0.29522,-0.060789,0.55511,0.9325,1.2445,-0.35169,1.9245,-0.45865,1.1726,0.34436,-0.74088,0.45458,-0.28916,0.86707,0.28474,1.1635,-0.031564,-0.46283,0.3124,1.1372,-0.8103,0.25102,0.57254,-0.47849,0.10969,1.1687,-0.31725,-0.22154,-0.26808,0.65725,0.31578,0.5333,0.2962,-1.5218,-0.79062,1.4799,-0.27368,0.33842,-0.5447,-0.028939,0.2136,0.5154,0.32122,1.9586,0.37839,0.77628,0.70755,0.10259,0.010262,-0.98981,0.37117,-0.83695,0.098494,-0.22305,0
0.060276,-2.7333,-1.1782,-4.0739,0.29126,1.101,0.042826,0.86876,-0.30838,0.17332,1.1786,2.5245,0.66345,0.71663,0.0050874,0.94811,-0.56493,-1.4778,0.076348,-1.2685,0.060421,0.66278,-1.5021,0.28345,0.08455,-0.41441,-1.7823,0.26971,-2.0978,0.0023441,-0.4929,1.4977,-2.4215,-2.0176,0.3924,0.93761,1.6897,-0.44364,0.7444,0.56845,-0.55048,-1.0165,0.64682,-2.5633,-2.3382,-0.18811,-0.39285,-0.82613,0.96123,2.2129,-1.5885,0.64476,-0.30224,0.99998,1.1157,1.0292,-0.4798,-0.55205,0.17857,1.3283,-0.049102,1.2609,0.95318,1.3742,-0.13322,-0.14826,-0.78726,-0.37937,-0.7073,-0.47379,0.97691,2.0911,-0.18542,0.34371,0.69358,-1.7635,-2.1929,-1.2507,-0.38818,-0.80437,-0.90827,-0.99468,0.5768,0.66618,1.5522,0.61671,-0.62097,0.98898,-0.44964,-1.1144,0.41539,-0.41458,-0.08445,-1.4044,0.90337,0.38406,-0.42604,0.16111,-6.1333,-0.5891,0
0.25418,0.67045,1.0273,0.59883,0.12102,0.55079,1.1472,0.39078,-0.31658,-2.1394,-0.34281,0.549,-1.9914,1.8431,2.1888,2.398,0.90917,-0.30501,0.79471,-0.11286,-0.42006,0.59658,-1.1869,0.46804,1.1283,-0.30398,-0.42127,-0.58648,-1.3394,-0.65625,-0.023688,0.35169,1.4379,0.20712,1.1709,1.8572,-0.47959,1.3317,0.18558,2.332,-1.4313,0.56189,-2.269,1.196,1.2589,0.48774,-3.2418,-2.0439,0.91816,-1.422,-1.1392,0.81833,-1.0263,-3.6904,0.68852,-0.2936,-1.4089,0.023288,-1.2942,-1.2655,1.0083,2.03,-0.73038,0.23328,0.68834,0.16878,-1.0336,-0.22203,1.3585,1.2968,-0.85215,1.2488,1.0223,-0.19266,1.7458,-1.227,-2.6158,0.15661,-2.0874,-2.7366,0.45829,-1.2509,-0.76079,0.45704,1.2486,-1.3099,-0.83082,0.96535,-0.78532,0.50891,0.25905,-1.2149,-0.1234,0.66115,0.75884,0.88482,-1.2083,-0.70741,-0.11483,0.88118,0
1.2582,0.66501,0.013874,1.0091,1.4882,-0.33681,0.061317,0.87146,-0.80008,1.0282,-0.28847,1.2586,-0.97918,0.18319,1.3381,-0.43558,0.9163,0.58676,-0.296,0.7361,-0.049821,0.015213,-0.41866,1.5542,0.085302,-0.41024,0.317,0.079634,-0.15409,0.066129,0.028889,-0.18999,-0.37677,-0.41241,-1.9314,-0.34791,-0.17136,-0.72254,-1.2115,-0.34503,1.4047,0.28167,0.48029,-0.74751,-1.1297,-0.37526,0.18307,-0.24308,0.092555,0.0238,0.055371,0.35881,0.7883,-0.12686,-0.40558,-1.2565,0.92902,-0.56559,-2.6436,-0.64745,0.61529,-0.46569,1.1226,1.3876,-0.19639,0.37118,0.57171,1.4016,0.15106,-1.0893,0.41784,-1.9623,-0.2481,0.074531,0.1478,2.1129,-0.29888,0.28322,0.1462,0.1553,-1,-0.032566,1.1885,-0.98884,-0.12377,-0.03625,-0.53069,0.28404,0.50511,0.72655,-0.35134,-0.59627,0.56943,0.22064,-0.61704,1.1232,2.3506,-0.15676,-0.77635,1.0111,0
0.76859,-2.8548,-0.8221,-0.21132,-1.5157,-0.80934,-0.38017,-1.652,-0.48721,-0.4211,-0.67234,1.301,-0.37794,0.026171,-0.20518,-0.33256,-0.16234,-0.92939,0.12595,0.58502,1.3414,0.14987,-0.31192,-0.57205,-1.0197,-0.12579,-1.6869,-0.42517,-0.52705,-0.38646,-0.21237,1.58,-0.69532,0.22225,-0.40911,-1.9077,-1.0247,0.93996,0.22969,0.23032,-1.3833,-0.74537,1.065,-0.051546,0.2748,0.58347,-0.13415,1.3169,0.67247,1.2126,-0.22685,0.82761,-1.403,-0.59777,-0.65451,0.24489,-1.6471,0.12623,1.0281,-0.89882,0.018547,0.11484,0.032227,-0.72989,0.94729,-0.20833,-0.09003,-1.2148,0.97218,-0.36896,1.026,-0.52262,-0.28604,0.34352,2.1077,-1.0411,0.048807,0.56499,-0.46229,0.16762,-0.31293,-1.0206,-0.029184,0.10464,0.5907,0.30249,-1.1764,-0.17924,-0.89891,-0.85271,-0.3519,0.69754,-1.1545,0.2718,0.39556,-0.40028,-1.8081,0.12667,-1.2826,1.0585,0
-0.20156,0.10656,-0.52587,-0.4826,-0.88732,0.2725,-0.77662,0.73953,-0.48657,0.51939,1.8378,-0.80244,-0.41811,-1.3095,-0.17942,-0.023155,-0.59471,0.94338,0.81792,0.76662,-2.3556,-0.40176,0.46137,0.75219,0.40235,-0.10275,-0.13443,0.34497,0.022966,1.0597,-0.14191,-0.36541,-0.03194,-0.10898,-0.33335,-0.52417,0.30136,-0.52538,0.040075,-0.42517,0.75977,2.2659,-0.5308,-3.502,-0.50641,-0.31848,0.045342,0.71592,0.10681,0.19952,0.34103,-0.01065,0.23796,0.012157,0.84286,-1.3592,1.1456,0.65081,0.90148,-0.036237,-1.7649,1.1921,-1.9046,0.77754,-2.0216,0.58194,-0.51669,-1.2608,-0.95394,-1.6986,-0.1094,-0.035975,0.77874,0.23143,1.3928,-0.94569,0.014696,0.056113,-0.50064,0.87528,-0.83547,-0.53928,-1.4819,0.19514,0.59613,0.24751,-1.3525,-0.066499,-0.15112,-0.36933,-1.5004,0.93959,0.29648,0.5655,1.302,-1.6821,0.030977,0.25121,-0.4099,1.3479,0
-0.17945,-0.49567,0.1041,0.29977,-0.0033196,-0.38448,0.46769,0.35485,-0.77558,0.24014,-0.68139,0.52253,0.64026,1.0157,-0.55808,-0.66905,-0.20107,-0.3145,-0.61568,-0.1306,0.69409,0.32626,-1.2848,-0.82215,0.073191,0.63885,-0.34269,1.974,-0.58051,-0.8466,-1.271,-0.31869,-0.29131,0.24918,-0.5154,0.70365,-0.51504,0.81533,-0.95568,-0.49723,0.81171,0.11883,-0.24648,-0.13271,-0.066554,-0.68951,0.71649,0.50111,0.60243,0.010908,-0.775,-0.06534,-1.3518,0.19556,-0.35595,-1.0887,-0.13253,-1.1133,0.67824,1.1897,-0.066768,0.55707,-0.88925,-0.11597,-0.045647,-0.3302,0.86343,0.11919,-0.004169,0.91272,0.12008,0.36447,-0.55241,0.53985,0.88104,-0.18773,0.83518,0.67428,-0.092719,-0.89869,-0.49004,-0.34343,0.41741,0.44582,-0.052554,-0.51288,0.56857,0.79814,-1.2809,-1.0731,0.60665,1.0281,-1.2387,-2.8878,-1.5764,0.066686,0.030178,0.47145,-0.20172,-0.8175,0
